Model,Description,Parameter,ROC-AUC,Accuracy,Precision,Recall,F1 Score,F2 Score,Confusion Matrix
regression_logistic,PT smote,C=1,0.944807266603884,0.9711562094027596,0.0521739130434782,0.9183673469387756,0.0987383433900164,0.2125649504015115,"[[55229  1635],  [    8    90]]"
regression_logistic,PT smote,C=1.5,0.9447984736944862,0.9711386538394016,0.0521436848203939,0.9183673469387756,0.0986842105263157,0.2124645892351274,"[[55228  1636],  [    8    90]]"
regression_logistic,PT smote,C=2,0.9447896807850884,0.9711210982760436,0.0521134916039374,0.9183673469387756,0.0986301369863013,0.2123643227937706,"[[55227  1637],  [    8    90]]"
regression_logistic,PT smote,C=2.5,0.9447896807850884,0.9711210982760436,0.0521134916039374,0.9183673469387756,0.0986301369863013,0.2123643227937706,"[[55227  1637],  [    8    90]]"
regression_logistic,PT smote,C=3,0.9447896807850884,0.9711210982760436,0.0521134916039374,0.9183673469387756,0.0986301369863013,0.2123643227937706,"[[55227  1637],  [    8    90]]"
regression_logistic,PT adasyn,C=0.1,0.9203387531152022,0.9121344053930692,0.0178817056396148,0.9285714285714286,0.0350877192982456,0.0830140485312899,"[[51866  4998],  [    7    91]]"
regression_logistic,PT adasyn,C=0.5,0.9203299602058044,0.9121168498297112,0.0178781925343811,0.9285714285714286,0.0350809560524286,0.0829989055089383,"[[51865  4999],  [    7    91]]"
regression_logistic,PT adasyn,C=1,0.9203299602058044,0.9121168498297112,0.0178781925343811,0.9285714285714286,0.0350809560524286,0.0829989055089383,"[[51865  4999],  [    7    91]]"
regression_logistic,PT adasyn,C=1.5,0.9203299602058044,0.9121168498297112,0.0178781925343811,0.9285714285714286,0.0350809560524286,0.0829989055089383,"[[51865  4999],  [    7    91]]"
regression_logistic,PT adasyn,C=2,0.9203299602058044,0.9121168498297112,0.0178781925343811,0.9285714285714286,0.0350809560524286,0.0829989055089383,"[[51865  4999],  [    7    91]]"
regression_logistic,PT adasyn,C=2.5,0.9203299602058044,0.9121168498297112,0.0178781925343811,0.9285714285714286,0.0350809560524286,0.0829989055089383,"[[51865  4999],  [    7    91]]"
regression_logistic,PT adasyn,C=3,0.9203299602058044,0.9121168498297112,0.0178781925343811,0.9285714285714286,0.0350809560524286,0.0829989055089383,"[[51865  4999],  [    7    91]]"
